,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,IMP_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,Total_Pop,Total_Housing_Units,Workers_16_And_Over_Mean_Travel_Time_To_Work_(Minutes),VAC_RATE,OCC_RATE,PER_INCOME_0-15,PER_INCOME_15-50,PER_INCOME_50-100,PER_INCOME_100+,AVG_HH_SIZE,PER_HH_0VEH,POP_DEN_ACS,HH_DEN_ACS,HU_DEN_ACS,Average Hourly Price,parking_rate,PRICE1HR,PRICE2HR,PRICE3HR,PRICE4HR,PRICE12HR,PRICEDAY,PRICEDAYDISCOUNT,BART_FROMS,BART_TOS,CALTRAIN_OFF,CALTRAIN_ON,MUNI_RAIL_ALIGHTINGS,MUNI_RAIL_BOARDINGS,EDHLTH_RAC_SCALED,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,EMP_WAC_SCALED,LEISER_RAC_SCALED,LEISER_WAC_SCALED,OTHER_RAC_SCALED,OTHER_WAC_SCALED,RETAIL_RAC_SCALED,RETAIL_WAC_SCALED,HOUSING_09_SCALED,NUM_BUS_STOPS,Count_,EDD_EMP,FREQ_S
17225,2009-12-01,1,SFMTA,8X,1,22,18,0.0,114,0,,,6853,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.445281954887218,2.0,VISITACION AVE & SAWYER ST,,0,0,,,,0.0,,109.46,,109.46,,12.882,,7.06,,7.06,,,,,,,,,,,,,,,,,,,,,4199.0,977.0,32.0,0.022517911975434998,0.9774820880245648,0.0806282722513089,0.3895287958115184,0.3780104712041885,0.15183246073298426,4.396858638743455,0.13507853403141362,51.30266449534323,11.668026814254056,11.936819055001273,0.0,1.631578947,,,,,,,,,,,,,,60.35613575433225,3.246873687763072,381.0417514273927,34.72704055852012,55.682478012623825,0.0,229.6659237965755,31.480166870757042,35.33721386386118,0.0,229.58139491927062,3.0,0.0,26.0,5.744220238298761
17226,2009-12-01,1,SFMTA,8X,1,23,18,0.0,114,0,,,6846,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.445413533834586,2.0,VISITACION AVE & BRITTON ST,,0,0,,,,0.0,,78.01000000000002,,78.01000000000002,,12.54,,9.64,,9.64,,,,,,,,,,,,,,,,,,,,,4199.0,977.0,32.0,0.022517911975434998,0.9774820880245648,0.0806282722513089,0.3895287958115184,0.3780104712041885,0.15183246073298426,4.396858638743455,0.13507853403141362,51.30266449534323,11.668026814254056,11.936819055001273,0.0,1.333473509,,,,,,,,,,,,,,78.8889348375209,2.3525241815485507,426.67781250363976,37.864498154427906,65.12098552990734,0.0,244.1479311285804,35.51197397287937,38.519961007631174,0.0,289.7562732346548,2.0,0.0,31.0,5.744147879416084
17227,2009-12-01,1,SFMTA,8X,1,24,18,0.0,114,0,,,6855,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.445530492898916,2.0,VISITACION AVE & SCHWERIN ST,,0,0,,,,0.0,,76.37,,76.37,,12.312000000000005,,9.67,,9.67,,,,,,,,,,,,,,,,,,,,,4199.0,977.0,32.0,0.022517911975434998,0.9774820880245648,0.0806282722513089,0.3895287958115184,0.3780104712041885,0.15183246073298426,4.396858638743455,0.13507853403141362,51.30266449534323,11.668026814254056,11.936819055001273,0.0,1.747368421,,,,,,,,,,,,,,60.61675995983187,1.5202552398532587,391.7360984724723,32.73085086710136,64.77218131872414,0.0,226.870578653873,31.21059562724811,39.47657854004337,0.0,213.21549184179352,2.0,0.0,23.0,5.744083561939647
17228,2009-12-01,1,SFMTA,8X,1,25,18,0.0,114,0,,,6848,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.44564745196324,2.0,VISITACION AVE & CORA ST,,0,0,,,,0.0,,74.41999999999996,,74.41999999999996,,11.970000000000002,,9.65,,9.65,,,,,,,,,,,,,,,,,,,,,3771.0,1031.0,32.2,0.06498545101842873,0.9350145489815712,0.2655601659751037,0.2261410788381743,0.3215767634854772,0.18672199170124487,3.9118257261410783,0.3122406639004149,40.07868058454445,10.24551792190423,10.957602673737824,0.0,1.7134502919999999,,,,,,,,,,,,,,63.2665208199467,1.9315526945740744,413.2250539574319,24.67339804322371,62.32914054989315,0.0,243.2749648629235,22.74184534864964,44.35442772466857,0.0,213.07041645278042,4.0,0.0,23.0,5.744019245903528
17229,2009-12-01,1,SFMTA,8X,1,26,18,0.0,114,0,,,6851,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.445705931495404,2.0,VISITACION AVE & RUTLAND ST,,0,0,,,,0.0,,35.66999999999999,,35.66999999999999,,5.928000000000003,,9.97,,9.97,,,,,,,,,,,,,,,,,,,,,3771.0,1031.0,32.2,0.06498545101842873,0.9350145489815712,0.2655601659751037,0.2261410788381743,0.3215767634854772,0.18672199170124487,3.9118257261410783,0.3122406639004149,40.07868058454445,10.24551792190423,10.957602673737824,0.0,1.733986562,,,,,,,,,,,,,,78.67654216881527,18.042704415023803,477.5321233900312,47.58442781320653,67.49288282081525,0.0,283.18928370701536,29.27206534174184,48.17341469338536,0.2696580564408945,269.2246623512701,4.0,0.0,31.0,5.7439870884255715
17230,2009-12-01,1,SFMTA,8X,1,27,18,0.0,114,0,,,3793,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.445969089390145,2.0,BAY SHORE BLVD & VISITACION AVE,,0,0,,,,0.0,,174.10999999999996,,174.10999999999996,,26.90399999999999,,9.27,,9.27,,,,,,,,,,,,,,,,,,,,,3273.0,855.0,28.4,0.0,1.0,0.007017543859649123,0.256140350877193,0.3929824561403509,0.34385964912280703,3.8280701754385964,0.010526315789473684,6.112222393567878,1.5966850432326722,1.5966850432326722,0.0,1.25,,,,,,,,,,,,,,29.33279483141737,24.59112252241145,171.5273705136797,58.515002068798935,31.12863246683398,2.12040704433434,96.18835500225364,30.351695327372656,14.877588213174686,1.4517771746804935,108.78576351556728,3.0,0.0,41.0,5.743842384230423
17231,2009-12-01,1,SFMTA,8X,1,28,18,0.0,113,0,,,6352,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.460176991150444,2.0,SAN BRUNO AVE & ARLETA AVE,,0,0,,,,0.0,,113.42999999999998,,113.42999999999998,,15.933,,8.43,,8.43,,,,,,,,,,,,,,,,,,,,,4350.0,1020.0,30.5,0.03725490196078431,0.9627450980392156,0.08757637474541753,0.2464358452138493,0.3085539714867617,0.3574338085539714,4.429735234215887,0.058044806517311615,42.74159525589953,9.648792308343292,10.022167163452302,0.0,1.728070175,,,,,,,,,,,,715.0,706.0,35.599619290871345,69.07544740376547,248.2966025433868,108.11043750944503,35.1878404864768,0.8349265122588125,142.18178847337646,24.927351891885696,35.327354292662136,13.272711701535075,134.44371266702993,8.0,0.0,86.0,5.736040609137055
17232,2009-12-01,1,SFMTA,8X,1,29,18,0.0,1,0,,,7334,BAYSHORE EXPRESS,3,BAYSHORE BLVD AT BLANKEN AVE,,2.0,BAY SHORE BLVD & BLANKEN AVE,,1,0,,,,0.0,,1.1700000000000002,,1.1700000000000002,,0.145,,7.44,,7.44,,,,,,,,,,,,,,,,,,,,,3273.0,855.0,28.4,0.0,1.0,0.007017543859649123,0.256140350877193,0.3929824561403509,0.34385964912280703,3.8280701754385964,0.010526315789473684,6.112222393567878,1.5966850432326722,1.5966850432326722,0.0,1.25,,,,,,,,,,,,715.0,706.0,32.459165573133156,67.10094078171778,226.21119251468414,105.24790179298054,32.561844623138924,0.987309972768136,128.95433641984766,24.475440767399768,32.235845898564364,12.684210271094846,121.4447109474118,8.0,0.0,35.0,
17233,2009-12-01,1,SFMTA,8X,1,30,18,0.0,113,0,,,7191,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.45980825958702,2.0,SAN BRUNO AVE & SOMERSET ST,,0,0,,,,0.0,,40.16,,40.16,,9.040000000000003,,13.51,,13.51,,,,,,,,,,,,,,,,,,,,,4350.0,1020.0,30.5,0.03725490196078431,0.9627450980392156,0.08757637474541753,0.2464358452138493,0.3085539714867617,0.3574338085539714,4.429735234215887,0.058044806517311615,42.74159525589953,9.648792308343292,10.022167163452302,0.0,1.631578947,,,,,,,,,,,,715.0,706.0,58.747377207766675,15.801728474351243,384.0487854970257,48.05705904099461,50.951769984335726,0.0,224.02335571317548,23.715845180852536,50.32628259174776,8.53948538579083,211.2929413071692,7.0,0.0,29.0,5.736242817358199
17234,2009-12-01,1,SFMTA,8X,1,31,18,0.0,113,0,,,6350,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.459070796460175,2.0,3801 SAN BRUNO AVE,,0,0,,,,0.0,,71.99000000000002,,71.99000000000002,,13.785999999999989,,11.49,,11.49,,,,,,,,,,,,,,,,,,,,,4350.0,1020.0,30.5,0.03725490196078431,0.9627450980392156,0.08757637474541753,0.2464358452138493,0.3085539714867617,0.3574338085539714,4.429735234215887,0.058044806517311615,42.74159525589953,9.648792308343292,10.022167163452302,0.0,1.631578947,,,,,,,,,,,,,,62.70916388667562,0.0,361.6572707666394,22.232810481003494,48.46324923406811,0.5062498910781411,216.25706125266868,21.72656058992536,34.227796393226946,0.0,200.7877689666568,3.0,0.0,25.0,5.736647276573243
17235,2009-12-01,1,SFMTA,8X,1,32,18,0.0,113,0,,,6370,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.458185840707968,2.0,SAN BRUNO AVE & WILDE AVE,,0,0,,,,0.0,,88.49,,88.49,,18.532000000000004,,12.57,,12.57,,,,,,,,,,,,,,,,,,,,,2182.0,626.0,29.8,0.07507987220447285,0.9249201277955272,0.0932642487046632,0.4473229706390328,0.19516407599309155,0.2642487046632125,3.768566493955096,0.10535405872193436,36.526992567896855,9.692542940793892,10.47932967346628,0.0,,,,,,,,,,,,,,,39.65102292952105,0.0,215.57739162182065,12.708964808061411,32.25429002076388,0.06385410549675757,127.82509114031888,11.909033721543162,15.846987531216831,0.7360769810214971,139.10906238750084,3.0,0.0,9.0,5.737132702925682
17236,2009-12-01,1,SFMTA,8X,1,33,18,0.0,113,0,,,6368,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.4573598820059,2.0,SAN BRUNO AVE & WARD ST,,0,0,,,,0.0,,79.05,,79.05,,18.870999999999995,,14.32,,14.32,,,,,,,,,,,,,,,,,,,,,2182.0,626.0,29.8,0.07507987220447285,0.9249201277955272,0.0932642487046632,0.4473229706390328,0.19516407599309155,0.2642487046632125,3.768566493955096,0.10535405872193436,36.526992567896855,9.692542940793892,10.47932967346628,0.0,1.165866873,,,,,,,,,,,,,,54.44736443457139,0.0,259.8909327046624,14.054116069511993,38.610846001094366,3.4905514074332045,144.17310146276614,10.56356466207879,22.659620806230464,0.0,159.57828127141104,1.0,0.0,10.0,5.73758584164658
17237,2009-12-01,1,SFMTA,8X,1,34,18,0.0,113,0,,,6360,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.456592920353982,2.0,SAN BRUNO AVE & MANSELL ST,,0,0,,,,0.0,,68.69000000000001,,68.69000000000001,,16.724,,14.61,,14.61,,,,,,,,,,,,,,,,,,,,,2182.0,626.0,29.8,0.07507987220447285,0.9249201277955272,0.0932642487046632,0.4473229706390328,0.19516407599309155,0.2642487046632125,3.768566493955096,0.10535405872193436,36.526992567896855,9.692542940793892,10.47932967346628,0.0,1.165866873,,,,,,,,,,,,,,59.677714957142,0.0,293.4304444487042,23.79001076559146,40.226121862122156,2.717773522548461,168.91300475998506,21.072237243043002,24.61360286945496,0.0,187.08563508704827,3.0,0.0,13.0,5.738006677414851
17238,2009-12-01,1,SFMTA,8X,1,35,18,0.0,113,0,,,6362,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.455722713864306,2.0,SAN BRUNO AVE & PAUL AVE,,0,0,,,,0.0,,93.48000000000002,,93.48000000000002,,22.26100000000001,,14.29,,14.29,,,,,,,,,,,,,,,,,,,,,8463.0,2500.0,29.4,0.0812,0.9188,0.07662168045276448,0.28254244666956896,0.3992163691771876,0.2416195037004789,3.684370918589464,0.19677840661732696,29.577051391733303,8.027707319722483,8.73716512812634,0.0,0.9024069159999999,,,,,,,,,,,,,,63.635675466323136,0.4815937859707187,325.77367116529814,152.6471690549443,49.6992583569777,3.509601105856238,180.5757542046112,102.91731541673056,31.862983137386088,45.738658746386825,216.1686597030591,5.0,0.0,612.0,5.738484238917305
17239,2009-12-01,1,SFMTA,8X,1,36,18,0.0,113,0,,,6373,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.454985250737463,2.0,SAN BRUNO AVE & WAYLAND ST,,0,0,,,,0.0,,73.53999999999998,,73.53999999999998,,17.966999999999995,,14.66,,14.66,,,,,,,,,,,,,,,,,,,,,8463.0,2500.0,29.4,0.0812,0.9188,0.07662168045276448,0.28254244666956896,0.3992163691771876,0.2416195037004789,3.684370918589464,0.19677840661732696,29.577051391733303,8.027707319722483,8.73716512812634,0.0,0.963322185,,,,,,,,,,,,,,63.02302244591358,14.654321714482824,317.11468575819464,194.53050945299992,39.59981324422575,23.97263755620132,181.15829092074486,144.0138804055091,33.333559147310574,11.889669776806695,232.81826158796062,4.0,0.0,145.0,5.738889014287971
17240,2009-12-01,1,SFMTA,8X,1,37,18,0.0,113,0,,,6355,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.454646017699114,2.0,SAN BRUNO AVE & BACON ST,,0,0,,,,0.0,,45.22000000000001,,45.22000000000001,,13.108000000000004,,17.39,,17.39,,,,,,,,,,,,,,,,,,,,,8463.0,2500.0,29.4,0.0812,0.9188,0.07662168045276448,0.28254244666956896,0.3992163691771876,0.2416195037004789,3.684370918589464,0.19677840661732696,29.577051391733303,8.027707319722483,8.73716512812634,200.0,0.760297276,,,,,,,,,,,,,,44.54376641218784,32.03376335797141,244.84979823756188,176.5158393941611,34.64781061004151,52.59295970648871,138.54872961675787,72.67259012790478,27.10949159857467,19.216526201796228,183.29577572634344,7.0,0.0,235.0,5.739075230134379
17241,2009-12-01,1,SFMTA,8X,1,38,18,0.0,113,0,,,6367,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.453392330383481,2.0,SAN BRUNO AVE & THORNTON AVE,,0,0,,,,0.0,,128.13,,128.13,,18.758000000000006,,8.78,,8.78,,,,,,,,,,,,,,,,,,,,,8463.0,2500.0,29.4,0.0812,0.9188,0.07662168045276448,0.28254244666956896,0.3992163691771876,0.2416195037004789,3.684370918589464,0.19677840661732696,29.577051391733303,8.027707319722483,8.73716512812634,200.0,0.760297276,,,,,,,,,,,,,,40.44193227540853,49.78546593064928,269.1709852874959,337.8214222583132,38.82350461360908,70.19260615642668,163.37448949199592,93.78228482655798,26.531058906482386,124.0610653446791,177.62953876645156,2.0,0.0,323.0,5.739763524000338
17242,2009-12-01,1,SFMTA,8X,1,39,18,0.0,113,0,,,6364,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.452802359882007,2.0,SAN BRUNO AVE & SILVER AVE,,0,0,,,,0.0,,68.97000000000001,,68.97000000000001,,14.80300000000001,,12.88,,12.88,,,,,,,,,,,,,,,,,,,,,8463.0,2500.0,29.4,0.0812,0.9188,0.07662168045276448,0.28254244666956896,0.3992163691771876,0.2416195037004789,3.684370918589464,0.19677840661732696,29.577051391733303,8.027707319722483,8.73716512812634,200.0,0.760297276,,,,,,,,,,,,,,40.107553595049616,27.588313798569693,267.7848550504092,183.12975714387744,39.35149738987194,26.8752657371088,160.06660861445567,72.87484055938779,28.259195451031882,55.79133704881115,155.94043618804696,7.0,0.0,143.0,5.740087484125864
17243,2009-12-01,1,SFMTA,8X,1,40,18,0.0,113,0,,,3725,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.452802359882007,2.0,BRYANT ST & 6TH ST,,0,0,,,,0.0,,1169.0,,1169.0,,344.19800000000015,,17.67,,17.67,,,,,,,,,,,,,,,,,,,,,3002.0,1061.0,26.9,0.03581526861451461,0.9641847313854854,0.08993157380254155,0.17008797653958946,0.2072336265884653,0.5327468230694037,2.9345063538611926,0.20821114369501467,12.965162865969784,4.41817508723754,4.582291072882727,275.0,0.736968609,650.0,1000.0,1150.0,1300.0,1450.0,1450.0,1241.0,,,,,,,21.210776024401518,10.124406518874078,131.5416765795485,535.2531994038177,17.638664074823144,228.65895091036504,82.8980130834365,253.9206919095248,9.794223396887354,42.54915006505375,98.87552680138592,1.0,0.0,582.0,5.740087484125864
17244,2009-12-01,1,SFMTA,8X,1,41,18,0.0,113,0,,,3724,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.452802359882007,2.0,BRYANT ST & 5TH ST,,0,0,,,,0.0,,93.79,,93.79,,19.888000000000005,,12.72,,12.72,,,,,,,,,,,,,,,,,,,,,3002.0,1061.0,26.9,0.03581526861451461,0.9641847313854854,0.08993157380254155,0.17008797653958946,0.2072336265884653,0.5327468230694037,2.9345063538611926,0.20821114369501467,12.965162865969784,4.41817508723754,4.582291072882727,218.0,0.642422553,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,,,,,,,1.1516930655806883,38.788235063799206,24.06944028238768,574.5464484988373,3.2800707029411162,96.41082490450363,14.937607800252257,354.63558900757414,4.700068713613615,84.71179952296035,119.51199617357076,0.0,0.0,352.0,5.740087484125864
17245,2009-12-01,1,SFMTA,8X,1,42,18,0.0,113,0,,,3723,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.452802359882007,2.0,BRYANT ST & 4TH ST,,0,0,,,,0.0,,79.09999999999997,,79.09999999999997,,16.610999999999994,,12.6,,12.6,,,,,,,,,,,,,,,,,,,,,3002.0,1061.0,26.9,0.03581526861451461,0.9641847313854854,0.08993157380254155,0.17008797653958946,0.2072336265884653,0.5327468230694037,2.9345063538611926,0.20821114369501467,12.965162865969784,4.41817508723754,4.582291072882727,218.0,0.642422553,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,,,,,,,0.9686041808533402,51.881929019918225,34.72782420799213,797.0026079844217,3.736104108699013,86.5786493048666,24.69563204021993,592.1635708876563,5.3274838782198435,66.37845877198085,347.95121835131437,0.0,0.0,795.0,5.740087484125864
17246,2009-12-01,1,SFMTA,8X,1,43,18,0.0,113,0,,,3144,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.452802359882007,2.0,3RD ST & PERRY ST,,0,0,,,,0.0,,166.1099999999999,,166.1099999999999,,25.425,,9.18,,9.18,,,,,,,,,,,,,,,,,,,,,8416.0,5228.0,28.0,0.220734506503443,0.779265493496557,0.05522827687776141,0.1799214531173294,0.19194894452626413,0.572901325478645,2.0657830142366227,0.2420225822287678,30.839018563431672,14.928488786528115,19.157127976428324,290.0,0.592941771,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1401.0,,,,,,,85.89466200524926,89.98300155639058,614.0839052152038,814.0882344226953,67.25619547468925,114.33020874166887,418.62304321845255,587.0527847975576,42.31000451681271,22.72223932707837,827.3681846381337,1.0,0.0,520.0,5.740087484125864
17247,2009-12-01,1,SFMTA,8X,1,44,18,0.0,113,0,,,3124,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.454867256637169,2.0,3RD ST & FOLSOM ST,,0,0,,,,0.0,,123.36,,123.36,,14.237999999999996,,6.93,,6.93,,,,,,,,,,,,,,,,,,,,,8416.0,5228.0,28.0,0.220734506503443,0.779265493496557,0.05522827687776141,0.1799214531173294,0.19194894452626413,0.572901325478645,2.0657830142366227,0.2420225822287678,30.839018563431672,14.928488786528115,19.157127976428324,174.0,,300.0,500.0,800.0,1000.0,2500.0,2500.0,1615.0,,,,,,,51.89361383265146,89.67021333323696,389.93431627239664,1758.4065970923807,42.871696777250506,370.4810481670257,267.62080701696925,1292.7178992932695,27.548198645525346,5.53743629884878,480.217648295224,2.0,0.0,2946.0,5.7389537836465205
17248,2009-12-01,1,SFMTA,8X,1,45,18,0.0,113,0,,,3128,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.456209439528022,2.0,3RD ST & HOWARD ST,,0,0,,,,0.0,,88.01000000000003,,88.01000000000003,,10.283,,7.01,,7.01,,,,,,,,,,,,,,,,,,,,,8416.0,5228.0,28.0,0.220734506503443,0.779265493496557,0.05522827687776141,0.1799214531173294,0.19194894452626413,0.572901325478645,2.0657830142366227,0.2420225822287678,30.839018563431672,14.928488786528115,19.157127976428324,174.0,,300.0,500.0,800.0,1000.0,2500.0,2500.0,1615.0,,,,,,,0.0,33.941894634618265,3.2933937437208183,2341.93827278773,0.0,958.4607493702816,2.993994312473472,1293.1624879211524,0.2993994312473471,56.373140861677605,44.403632679833485,2.0,0.0,3227.0,5.738217118450174
17249,2009-12-01,1,SFMTA,8X,1,46,18,0.0,113,0,,,3136,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.459513274336283,2.0,3RD ST & MARKET ST,,0,0,,,,0.0,,190.71000000000004,,190.71000000000004,,22.148000000000003,,6.97,,6.97,,,,,,,,,,,,,,,,,,,,,1054.0,1107.0,20.9,0.37308039747064137,0.6269196025293586,0.008645533141210375,0.3242074927953891,0.12968299711815562,0.5374639769452448,1.5187319884726225,0.35446685878962536,7.576294607880626,4.9885658993065976,7.957265778865135,350.0,,750.0,1500.0,2000.0,2000.0,2000.0,2000.0,1573.0,,,,,,,3.8861494199966367,387.6065241846063,39.36860570194739,5055.61554172478,6.763730929234098,1483.5970908606196,26.553124852052818,2882.5566742568158,2.1656005006638317,301.85525242274144,722.1762213437278,8.0,0.0,4276.0,5.73640459420014
17250,2009-12-01,1,SFMTA,8X,1,47,18,0.0,113,0,,,4821,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.461356932153393,2.0,KEARNY ST & GEARY BLVD,,0,0,,,,0.0,,98.57999999999998,,98.57999999999998,,10.622,,6.47,,6.47,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,1.052737905,,,,,,,,,,,,1453.0,2718.0,11.856191068364884,587.8451830612215,63.284415531230074,8252.961072893191,8.355596128717156,754.2254764747197,39.771384749986545,5891.629717147372,3.3012435841614955,1019.2606962098778,144.5936556687764,9.0,0.0,8330.0,5.7353936386194455
17251,2009-12-01,1,SFMTA,8X,1,48,18,0.0,113,0,,,4826,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.463126843657816,2.0,KEARNY ST & SUTTER ST,,0,0,,,,0.0,,109.13,,109.13,,12.091000000000005,,6.65,,6.65,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,,750.0,1500.0,2250.0,2800.0,2800.0,2800.0,2098.5,,,,,,,41.54970049951901,228.87534917787846,224.2653917272416,13589.60597128136,32.554098007433474,1073.0870856189003,136.54359249785148,11177.34505008263,13.6180007224377,1110.298486401955,269.7376750751809,3.0,0.0,11400.0,5.734423456442064
17252,2009-12-01,1,SFMTA,8X,1,49,18,0.0,113,0,,,4818,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.463126843657816,2.0,KEARNY ST & BUSH ST,,0,0,,,,0.0,,66.82,,66.82,,9.944000000000004,,8.93,,8.93,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,0.174945286,1400.0,2800.0,3100.0,3100.0,3100.0,3100.0,2423.0,,,,,,,54.19760860470142,174.39190169437717,316.45834005967964,12419.05833332023,47.334204047895966,1276.9904055966667,190.24480610846734,10609.58229252378,24.681721298614864,358.09373350541125,321.57840777852954,2.0,0.0,7526.0,5.734423456442064
17253,2009-12-01,1,SFMTA,8X,1,50,18,0.0,113,0,,,4819,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.463126843657816,2.0,KEARNY ST & CALIFORNIA ST,,0,0,,,,0.0,,99.85999999999996,,99.85999999999996,,14.80300000000001,,8.89,,8.89,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,,1166.6666666666667,2333.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,2933.333333333333,2131.6666666666665,,,,,,,49.97028984643561,126.87955133150885,313.75277232374197,11212.078323756103,58.49242670233694,1486.723740890663,170.37055901296625,9405.490684479466,34.919496762003234,192.98434705446726,318.338877814963,2.0,0.0,9711.0,5.734423456442064
17254,2009-12-01,1,SFMTA,8X,1,51,18,0.0,113,0,,,4820,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.463126843657816,2.0,KEARNY ST & CLAY ST,,0,0,,,,0.0,,96.12,,96.12,,14.350999999999996,,8.96,,8.96,,,,,,,,,,,,,,,,,,,,,773.0,655.0,27.1,0.2198473282442748,0.7801526717557252,0.5264187866927593,0.4207436399217221,0.05283757338551859,-1.1102230246251563e-16,1.5127201565557733,0.9080234833659492,19.831525571763212,13.109844200738685,16.804203427561323,350.0,0.174193063,,,,,,,,,,,,,,133.63998859425314,95.22628806670478,857.7727262008614,5382.780341450848,154.91344735633533,1295.06963476657,496.4919056956879,3776.0621149798712,72.7273845545851,216.42230363770162,1095.4267264768337,5.0,0.0,3740.0,5.734423456442064
17255,2009-12-01,1,SFMTA,8X,1,52,18,0.0,113,0,,,4822,BAYSHORE EXPRESS,3,KEARNY & NORTH POINT ST.,10.463126843657818,2.0,KEARNY ST & JACKSON ST,,0,0,,,,0.0,,75.47000000000003,,75.47000000000003,,11.3,,8.98,,8.98,,,,,,,,,,,,,,,,,,,,,773.0,655.0,27.1,0.2198473282442748,0.7801526717557252,0.5264187866927593,0.4207436399217221,0.05283757338551859,-1.1102230246251563e-16,1.5127201565557733,0.9080234833659492,19.831525571763212,13.109844200738685,16.804203427561323,371.0,0.841351831,1125.0,1500.0,1750.0,1750.0,1750.0,1750.0,1540.0,,,,,,,98.17052787689992,33.81605089061227,717.6973835914325,2921.529022901373,130.75969788959824,1023.1832141890843,410.274994311592,1738.995036524112,78.49216351334249,125.53472129756523,863.7030000951584,6.0,0.0,1905.0,5.734423456442062
