,EDD_EMP,Total_Housing_Units,MUNI_RAIL_AVG,AVG_BART,SHR_INCOME_100P,PARK_HOURLY_AVG_ON,ONTIME5
1394,514,1945,0,0,0.574390244,200,0.755292513
1395,514,1945,0,0,0.574390244,200,0.683834586
1396,514,1945,0,0,0.574390244,200,0.69171205
1397,514,1945,0,0,0.574390244,200,0.814620123
1398,530,3095,0,0,0.433287951,200,0.792185857
1399,530,3095,0,0,0.433287951,200,0.941377801
1400,530,3095,0,0,0.433287951,200,0.829807085
1401,530,3095,0,0,0.433287951,200,0.840320852
1402,1756,1945,0,0,0.574390244,200,0.750390036
1403,1756,1945,0,0,0.574390244,200,0.502234754
1404,1756,1945,0,0,0.574390244,200,0.681784593
1405,1756,1945,0,0,0.574390244,200,0.637155489
1406,1756,1945,0,0,0.574390244,200,0.852700535
1407,133,2259,0,0,0.589130435,0,0.715494097
1408,133,2259,0,0,0.589130435,0,0.746177945
1409,85,1058,0,0,0.443743428,0,0.761775293
1410,85,1058,0,0,0.443743428,0,0.88335084
1411,9,3334,0,0,0.351449275,0,0.685765186
1412,9,3334,0,0,0.351449275,0,0.407242063
1413,9,3334,0,0,0.351449275,0,0.664729449
1414,9,3334,0,0,0.351449275,0,0.823562009
1415,1019,1945,0,0,0.574390244,185,0.773529904
1416,1019,1945,0,0,0.574390244,185,0.72593985
1417,1019,1945,0,0,0.574390244,185,0.710033298
1418,1019,1945,0,0,0.574390244,185,0.802309928
1419,976,3095,0,0,0.433287951,200,0.782566165
1420,976,3095,0,0,0.433287951,200,0.905532213
1421,976,3095,0,0,0.433287951,200,0.820389226
1422,976,3095,0,0,0.433287951,200,0.836164928
1423,840,1945,0,0,0.574390244,200,0.726619247
1424,840,1945,0,0,0.574390244,200,0.594674185
1425,840,1945,0,0,0.574390244,200,0.674374614
1426,840,1945,0,0,0.574390244,200,0.805863775
1427,2204,3095,0,0,0.433287951,200,0.793263175
1428,2204,3095,0,0,0.433287951,200,0.931772292
1429,2204,3095,0,0,0.433287951,200,0.825900197
1430,2204,3095,0,0,0.433287951,200,0.860793034
1431,545,1872,0,0,0.472378805,344,0.789636127
1432,545,1872,0,0,0.472378805,344,0.672998653
1433,495,909,0,0,0.220839813,0,0.588426687
1434,495,909,0,0,0.220839813,0,0.751802747
1435,1,909,0,0,0.220839813,0,0.70324473
1436,,909,0,0,0.220839813,0,0.701838436
1437,14,2945,0,0,0.210778443,0,0.566843639
1438,421,3701,361,0,0.544632439,200,0.814316239
1439,315,2104,688,0,0.481288981,0,0.786609687
1440,315,2104,688,0,0.481288981,200,0.796153846
1441,96,3701,771.5,0,0.544632439,200,0.808831909
1442,94,2104,771.5,0,0.481288981,0,0.768376068
1443,50,1628,0,0,0.587248322,0,0.708641309
1444,48,1325,0,0,0.106088561,0,0.379938087
1445,39,1325,0,0,0.106088561,0,0.40521496
1446,37,1325,0,0,0.106088561,0,0.401376616
1447,122,2887,0,0,0.325123153,200,0.623782325
1448,122,2887,0,0,0.325123153,200,0.695883921
1449,122,2887,0,0,0.325123153,200,0.689387464
1450,24,2731,0,0,0.365834633,0,0.785088165
1451,24,2731,0,0,0.365834633,0,0.499452488
1452,24,2731,0,0,0.365834633,0,0.497619048
1453,24,2731,0,0,0.365834633,0,0.561169742
1454,23,2731,0,0,0.365834633,0,0.635741771
1455,23,2731,0,0,0.365834633,0,0.820979397
1456,23,2731,0,0,0.365834633,0,0.897488777
1457,23,2731,0,0,0.365834633,0,0.769560225
1458,350,2731,0,0,0.365834633,0,0.76692643
1459,350,2731,0,0,0.365834633,0,0.814533833
1460,350,2731,0,0,0.365834633,0,0.521428571
1461,350,2731,0,0,0.365834633,0,0.932210999
1462,350,2731,0,0,0.365834633,0,0.676302554
1463,350,2731,0,0,0.365834633,0,0.800314431
1464,350,2731,0,0,0.365834633,0,0.710316737
1465,350,2731,0,0,0.365834633,0,0.837032046
1466,52,848,0,0,0.239130435,0,0.534535309
1467,65,848,0,0,0.239130435,0,0.528964117
1468,57,1430,0,0,0.379002234,0,0.695984583
1469,140,1492,0,0,0.243580337,0,0.493657753
1470,140,1492,0,0,0.243580337,0,0.528688749
1471,133,2333,0,0,0.483651226,0,0.682506778
1472,27,1492,0,0,0.243580337,0,0.53890891
1473,21,2333,0,0,0.483651226,0,0.684400395
1474,398,1906,0,0,0.163232104,200,0.436371472
1475,398,1906,0,0,0.163232104,200,0.544851746
1476,398,1906,0,0,0.163232104,200,0.562839192
1477,365,1492,0,0,0.243580337,200,0.474403715
1478,365,1492,0,0,0.243580337,200,0.545147872
1479,157,2248,0,0,0.519512195,375,0.649222968
1480,157,2248,0,0,0.519512195,375,0.369782773
1481,101,3820,0,0,0.442228739,0,0.700854972
1482,101,3820,0,0,0.442228739,0,0.282886551
1483,133,3820,0,0,0.442228739,0,0.809455231
1484,133,3820,0,0,0.442228739,0,0.935632286
1485,470,2248,0,0,0.519512195,423,0.654971644
1486,470,2248,0,0,0.519512195,423,0.39622054
1487,1153,3820,0,0,0.442228739,0,0.682118303
1488,1153,3820,0,0,0.442228739,0,0.245466658
1489,1153,3820,0,0,0.442228739,0,0.839105799
1490,1153,3820,0,0,0.442228739,0,0.546075264
1491,1395,2614,0,0,0.575189647,307,0.837313059
1492,1395,2614,0,0,0.575189647,307,0.950955986
1493,68,3820,0,0,0.442228739,0,0.718688802
1494,68,3820,0,0,0.442228739,0,0.251870447
1495,65,3820,0,0,0.442228739,0,0.781317065
1496,65,3820,0,0,0.442228739,0,0.891428914
1497,112,3820,0,0,0.442228739,0,0.709440945
1498,112,3820,0,0,0.442228739,0,0.266363201
1499,100,3820,0,0,0.442228739,0,0.788462181
1500,100,3820,0,0,0.442228739,0,0.913659669
1501,153,3820,0,0,0.442228739,0,0.70515509
1502,153,3820,0,0,0.442228739,0,0.253376635
1503,155,3820,0,0,0.442228739,0,0.79185811
1504,155,3820,0,0,0.442228739,0,0.941445979
1505,1582,3464,0,0,0.565470085,410,0.693346342
1506,1582,3464,0,0,0.565470085,410,0.286253407
1507,117,3820,0,0,0.442228739,0,0.691870191
1508,117,3820,0,0,0.442228739,0,0.253376635
1509,109,3820,0,0,0.442228739,0,0.784241517
1510,109,3820,0,0,0.442228739,0,0.925523433
1511,1134,3464,0,0,0.565470085,357,0.67010202
1512,1134,3464,0,0,0.565470085,357,0.335241035
1513,1316,2614,0,0,0.575189647,259,0.844934279
1514,1316,2614,0,0,0.575189647,259,0.953782201
1515,954,3464,0,0,0.565470085,398,0.662536031
1516,954,3464,0,0,0.565470085,398,0.396058187
1517,956,2614,0,0,0.575189647,361,0.835778404
1518,956,2614,0,0,0.575189647,361,0.94160694
1519,189,3820,0,0,0.442228739,0,0.200935703
1520,213,3820,0,0,0.442228739,0,0.803318144
1521,213,3820,0,0,0.442228739,0,0.917271518
1522,710,3820,0,0,0.442228739,0,0.691550543
1523,710,3820,0,0,0.442228739,0,0.247492026
1524,773,3820,0,0,0.442228739,350,0.831623207
1525,773,3820,0,0,0.442228739,350,0.941457924
1526,12,1339,0,0,0.271121352,0,0.510085416
1527,12,1339,0,0,0.271121352,0,0.771086508
1528,11,1339,0,0,0.271121352,0,0.788737949
1529,11,1339,0,0,0.271121352,0,0.504629745
1530,16,1339,0,0,0.271121352,0,0.505067492
1531,115,1978,793,0,0.477737035,0,0.591448092
1533,114,1978,698,0,0.477737035,0,0.658383224
1534,114,1978,698,0,0.477737035,0,0.804484127
1535,65,1978,0,0,0.477737035,0,0.615896462
1536,21,1978,118.5,0,0.477737035,0,0.578809882
1538,27,1978,0,0,0.477737035,0,0.628010435
1539,27,1978,0,0,0.477737035,0,0.770912698
1540,27,1978,0,0,0.477737035,0,0.491459492
1541,27,1978,0,0,0.477737035,0,0.449648526
1542,21,1978,0,0,0.477737035,0,0.534941268
1543,21,1978,0,0,0.477737035,0,0.497171202
1544,18,1978,0,0,0.477737035,0,0.625673111
1545,18,1978,0,0,0.477737035,0,0.773293651
1546,42,1978,0,0,0.477737035,200,0.431478278
1547,42,1978,0,0,0.477737035,200,0.450283447
1548,19,1978,215.5,0,0.477737035,0,0.63291959
1549,19,1978,215.5,0,0.477737035,0,0.799722222
1550,19,1978,215.5,0,0.477737035,0,0.578809882
1552,22,1978,0,0,0.477737035,0,0.614807256
1553,22,1978,0,0,0.477737035,0,0.774087302
1554,23,1978,0,0,0.477737035,200,0.483041932
1555,23,1978,0,0,0.477737035,200,0.455725624
1556,95,2945,0,0,0.210778443,0,0.569907407
1557,95,2945,0,0,0.210778443,0,0.81547619
1558,65,2945,0,0,0.210778443,0,0.375925926
1559,32,2945,0,0,0.210778443,0,0.85515873
1560,63,2945,0,0,0.210778443,0,0.486205808
1561,185,1817,476.5,0,0.436307692,0,0.617951746
1562,149,3577,1006.5,0,0.329350985,0,0.605998912
1563,149,3577,1006.5,0,0.329350985,0,0.683974359
1564,622,1831,5097,0,0.448818898,0,0.656080614
1565,613,1831,5097,0,0.448818898,200,0.877207977
1566,634,1817,5097,0,0.436307692,179,0.744154795
1567,15,2585,201.5,0,0.409546731,0,0.588900174
1568,5,2585,0,0,0.409546731,0,0.60177667
1569,6,2585,0,0,0.409546731,0,0.587393361
1570,,1049,0,0,0.496510469,0,0.416666667
1571,4859,1805,0,0,0.631472764,385,0.718062132
1572,4859,1805,0,0,0.631472764,385,0.724664482
1573,152,4391,0,0,0.529889299,0,0.669543772
1574,7803,1805,0,0,0.631472764,350,0.609554183
1575,7803,1805,0,0,0.631472764,350,0.773681185
1576,7803,1805,0,0,0.631472764,350,0.539719914
1578,2161,739,0,0,0.061788618,309,0.636386215
1579,76,2959,0,0,0.191028037,0,0.670667731
1580,100,2335,0,0,0.363276836,0,0.647715945
1581,4430,655,0,0,-1.11E-16,350,0.634752395
1582,330,2959,0,0,0.191028037,190,0.671976648
1583,99,2959,0,0,0.191028037,0,0.660958779
1584,901,2335,0,0,0.363276836,0,0.621889686
1585,7574,655,0,0,-1.11E-16,433,0.61534903
1586,7574,655,0,0,-1.11E-16,433,0.820341238
1587,7574,655,0,0,-1.11E-16,433,0.714495162
1588,7574,655,0,0,-1.11E-16,433,0.570077915
1589,493,2959,0,0,0.191028037,190,0.682997187
1590,545,2335,0,0,0.363276836,0,0.674551766
1591,9127,655,0,0,-1.11E-16,367,0.601140239
1592,9127,655,0,0,-1.11E-16,367,0.800566106
1593,9127,655,0,0,-1.11E-16,367,0.53352736
1594,1712,739,0,0,0.061788618,300,0.665873908
1595,155,2335,0,0,0.363276836,0,0.642169824
1596,607,4391,0,0,0.529889299,200,0.694222075
1597,4,1049,0,0,0.496510469,0,0.524811396
1598,1,1049,0,0,0.496510469,0,0.527300823
1599,2,1049,0,0,0.496510469,0,0.514132629
1600,,1049,0,0,0.496510469,0,0.517595873
1601,398,2059,0,0,0.254971953,200,0.876486335
1602,308,2059,0,0,0.254971953,200,0.670140942
1603,560,2059,0,0,0.254971953,200,0.875697374
1604,407,2417,0,0,0.338612017,200,0.668542511
1605,506,2059,0,0,0.254971953,200,0.886682409
1606,506,2059,0,0,0.254971953,200,0.430216747
1607,592,2417,0,0,0.338612017,200,0.877056087
1608,592,2417,0,0,0.338612017,200,0.722270406
1609,371,2417,0,0,0.338612017,200,0.612742159
1610,557,2417,0,0,0.338612017,200,0.862937689
1611,135,2417,0,0,0.338612017,200,0.648203768
1612,203,2417,0,0,0.338612017,200,0.858237612
1613,95,3334,0,0,0.351449275,200,0.836518257
1614,108,3334,0,0,0.351449275,0,0.614336531
1615,65,3334,0,0,0.351449275,200,0.830769325
1616,144,3334,0,0,0.351449275,0,0.594773831
1617,188,3334,0,0,0.351449275,200,0.833636844
1618,108,3334,0,0,0.351449275,200,0.601563601
1619,138,3334,0,0,0.351449275,200,0.834310778
1620,163,3334,0,0,0.351449275,200,0.594547764
1621,155,3334,0,0,0.351449275,200,0.838540045
1622,221,3334,0,0,0.351449275,200,0.602089452
1623,130,2438,0,0,0.362010221,200,0.603242841
1624,176,2438,0,0,0.362010221,200,0.830126744
1625,108,2438,0,0,0.362010221,0,0.59390587
1626,74,2438,0,0,0.362010221,200,0.779328984
1627,60,2438,0,0,0.362010221,0,0.587398491
1628,34,2438,0,0,0.362010221,0,0.811346955
1629,68,2438,0,0,0.362010221,0,0.577539562
1630,93,2438,0,0,0.362010221,0,0.826719351
1631,123,2438,0,0,0.362010221,0,0.575544968
1632,97,2438,0,0,0.362010221,0,0.821877046
1633,78,81,0,0,0.518518519,0,0.621588658
1634,11,2523,0,0,0.411635082,0,0.626406415
1635,4,1356,0,0,0.551005212,0,0.414975515
1636,11,2405,0,0,0.430121528,0,0.663636006
1637,56,3701,0,0,0.544632439,0,0.677057623
1638,144,3701,0,0,0.544632439,200,0.619960339
1639,16,4372,0,0,0.459196102,0,0.609043835
1640,16,4372,0,0,0.459196102,0,0.618180389
1641,18,4372,0,0,0.459196102,0,0.612932334
1642,126,3701,0,0,0.544632439,0,0.677707862
1643,19,4372,0,0,0.459196102,0,0.605472367
1644,15,4372,0,0,0.459196102,0,0.615848845
1645,48,3701,0,0,0.544632439,0,0.684326092
1646,51,3701,0,0,0.544632439,200,0.624000148
1647,33,2945,0,0,0.210778443,0,0.548754733
1648,31,2945,0,0,0.210778443,0,0.648057174
1649,58,2945,0,0,0.210778443,0,0.638629677
1650,73,2995,0,0,0.390116513,0,0.366248055
1651,73,2995,0,0,0.390116513,0,0.725938571
1652,30,3701,0,0,0.544632439,0,0.721128196
1653,57,3701,0,0,0.544632439,0,0.716579383
1654,56,3701,0,0,0.544632439,0,0.579055447
1655,423,3701,361,0,0.544632439,200,0.587247268
1656,423,3701,361,0,0.544632439,200,0.597830271
1657,421,3701,361,0,0.544632439,200,0.712429442
1658,421,3701,361,0,0.544632439,200,0.712144757
1659,32,2523,0,0,0.411635082,0,0.711742908
1660,329,3701,361,0,0.544632439,0,0.706733031
1661,329,3701,361,0,0.544632439,0,0.710753577
1662,329,3701,361,0,0.544632439,0,0.836609687
1663,543,2670,0,0,0.355209188,200,0.584440162
1664,543,2670,0,0,0.355209188,200,0.580742125
1665,543,2670,0,0,0.355209188,200,0.842094017
1666,537,2670,0,0,0.355209188,200,0.718184019
1667,537,2670,0,0,0.355209188,200,0.74312621
1668,537,2670,0,0,0.355209188,200,0.836609687
1669,411,3701,361,0,0.544632439,200,0.590860781
1670,411,3701,361,0,0.544632439,0,0.710533832
1671,327,3701,0,0,0.544632439,0,0.582050089
1672,327,3701,0,0,0.544632439,0,0.5752381
1673,327,3701,0,0,0.544632439,0,0.814316239
1674,896,2262,0,0,0.451887294,190,0.849058327
1675,896,2262,0,0,0.451887294,190,0.764609902
1676,896,2262,0,0,0.451887294,190,0.537953187
1677,1788,2111,0,0,0.234471181,200,0.853541261
1678,1788,2111,0,0,0.234471181,200,0.66451844
1681,1788,2111,0,0,0.234471181,200,0.459210526
1682,1788,2111,0,0,0.234471181,200,0.47467937
1683,1808,2914,0,0,0.097987087,300,0.885574924
1684,1808,2914,0,0,0.097987087,300,0.587103004
1685,571,2036,0,0,0.248434238,200,0.803541261
1686,571,2036,0,0,0.248434238,200,0.664000299
1687,389,2995,0,0,0.390116513,200,0.329269374
1688,2110,2914,0,0,0.097987087,200,0.907968789
1689,2110,2914,0,0,0.097987087,200,0.783760408
1690,2110,2914,0,0,0.097987087,200,0.581006648
1691,576,2036,0,0,0.248434238,200,0.711500975
1692,576,2036,0,0,0.248434238,200,0.647293697
1693,576,2036,0,0,0.248434238,200,0.336213819
1694,463,2262,0,0,0.451887294,200,0.830668147
1695,463,2262,0,0,0.451887294,200,0.765055187
1696,463,2262,0,0,0.451887294,200,0.574596391
1697,1799,2111,0,0,0.234471181,170,0.887264457
1698,1799,2111,0,0,0.234471181,170,0.706172533
1701,1799,2111,0,0,0.234471181,170,0.501754386
1702,1799,2111,0,0,0.234471181,170,0.48908443
1703,2333,655,0,0,-1.11E-16,371,0.831626354
1704,2333,655,0,0,-1.11E-16,371,0.682323474
1705,2333,655,0,0,-1.11E-16,371,0.553643249
1706,1760,2111,0,0,0.234471181,281,0.832878493
1707,1760,2111,0,0,0.234471181,281,0.655258343
1710,1760,2111,0,0,0.234471181,281,0.443139098
1711,1760,2111,0,0,0.234471181,281,0.476883356
1712,301,2262,0,0,0.451887294,200,0.908493166
1713,301,2262,0,0,0.451887294,200,0.612346123
1714,301,2262,0,0,0.451887294,200,0.56969443
1715,289,2995,0,0,0.390116513,200,0.841812865
1716,289,2995,0,0,0.390116513,200,0.698565288
1717,289,2995,0,0,0.390116513,200,0.351491597
1718,950,2036,0,0,0.248434238,406,0.732391163
1719,950,2036,0,0,0.248434238,406,0.669801814
1720,950,2036,0,0,0.248434238,406,0.332301587
1721,1952,2914,0,0,0.097987087,180,0.90777825
1722,1952,2914,0,0,0.097987087,180,0.623253175
1723,391,2262,0,0,0.451887294,200,0.872862339
1724,391,2262,0,0,0.451887294,200,0.77392084
1725,391,2262,0,0,0.451887294,200,0.56969443
1726,2966,2111,0,0,0.234471181,183,0.881741391
1727,2966,2111,0,0,0.234471181,183,0.718911105
1730,2966,2111,0,0,0.234471181,183,0.351491597
1731,2966,2111,0,0,0.234471181,183,0.474968672
1732,2966,2111,0,0,0.234471181,183,0.447261662
1734,2946,2914,0,0,0.097987087,200,0.789419979
1737,2946,2914,0,0,0.097987087,200,0.581006648
1738,2946,2914,0,0,0.097987087,200,0.733458647
1739,2946,2914,0,0,0.097987087,200,0.845671843
1740,3670,655,0,0,-1.11E-16,371,0.806270305
1741,3670,655,0,0,-1.11E-16,371,0.642237101
1742,28,2595,0,0,0.354461042,0,0.782820344
1743,587,1116,0,0,0.553072626,0,0.661107337
1744,587,1116,0,0,0.553072626,0,0.73532012
1745,594,1116,0,0,0.553072626,0,0.254199946
1746,594,1116,0,0,0.553072626,0,0.615688941
1747,272,1116,0,0,0.553072626,0,0.213976369
1748,272,1116,0,0,0.553072626,0,0.612191628
1749,205,1116,0,0,0.553072626,0,0.691474185
1750,205,1116,0,0,0.553072626,0,0.593769078
1751,205,1116,0,0,0.553072626,0,0.629939772
1752,260,1116,0,0,0.553072626,0,0.687126359
1753,260,1116,0,0,0.553072626,0,0.606238008
1754,75,2595,0,0,0.354461042,0,0.780835058
1755,159,222,0,0,0.779411765,0,0.773933655
1756,159,2595,0,0,0.354461042,0,0.455340067
1757,115,222,0,0,0.779411765,0,0.779836577
1758,117,222,0,0,0.779411765,0,0.463269639
1759,20,1339,0,0,0.271121352,0,0.781810032
1760,20,1339,0,0,0.271121352,0,0.512026247
1761,22,1339,0,0,0.271121352,0,0.776004498
1762,208,2059,0,0,0.254971953,200,0.666666667
1763,208,2059,0,0,0.254971953,200,0.677083333
1764,220,2333,0,0,0.483651226,200,0.64306089
1765,225,1376,0,0,0.347014925,200,0.591803707
1766,147,2333,0,0,0.483651226,200,0.630000309
1767,74,1376,0,0,0.347014925,0,0.625122074
1768,99,1430,0,0,0.379002234,0,0.672430853
1769,1164,1430,0,0,0.379002234,0,0.544127201
1770,1164,1430,0,0,0.379002234,0,0.42979798
1771,42,1935,0,0,0.42,0,0.59871448
1772,44,1376,0,0,0.347014925,0,0.622856044
1773,160,2333,0,0,0.483651226,200,0.655239284
1774,151,1168,0,0,0.514027149,200,0.572674058
1775,89,2333,0,0,0.483651226,200,0.636686721
1776,88,1168,0,0,0.514027149,200,0.586701414
1777,1164,1430,0,0,0.379002234,0,0.689817983
1778,108,1935,0,0,0.42,200,0.614767724
1779,78,1376,0,0,0.347014925,200,0.541613027
1780,23,2333,0,0,0.483651226,0,0.637141821
1781,23,2333,0,0,0.483651226,0,0.768020261
1782,23,2333,0,0,0.483651226,0,0.744742018
1783,57,1168,0,0,0.514027149,0,0.58359875
1784,57,1168,0,0,0.514027149,0,0.559973341
1785,57,1168,0,0,0.514027149,0,0.67215831
1786,35,1935,0,0,0.42,0,0.570870485
1787,33,1376,0,0,0.347014925,200,0.583712586
1788,16,4372,0,0,0.459196102,0,0.617040691
1789,71,4372,0,0,0.459196102,0,0.812107418
1790,13,4372,0,0,0.459196102,0,0.595455425
1791,14,4372,0,0,0.459196102,0,0.817399893
1792,10,4372,0,0,0.459196102,0,0.816898907
1793,23,4372,0,0,0.459196102,0,0.599546818
1794,23,4372,0,0,0.459196102,0,0.848604691
1795,9,4372,0,0,0.459196102,0,0.800213495
1796,6,4372,0,0,0.459196102,0,0.590521094
1797,15,4372,0,0,0.459196102,0,0.592080137
1798,16,4372,0,0,0.459196102,0,0.822725804
1799,13,4372,0,0,0.459196102,0,0.774840426
1800,81,4372,0,0,0.459196102,0,0.809583308
1801,83,4372,0,0,0.459196102,0,0.600911899
1802,51,4372,0,0,0.459196102,0,0.798464158
1803,6,4372,0,0,0.459196102,0,0.830110158
1804,6,4372,0,0,0.459196102,0,0.613853025
1805,39,4372,0,0,0.459196102,0,0.616919048
1806,39,4372,0,0,0.459196102,0,0.801108053
1807,12,4372,0,0,0.459196102,0,0.591577732
1808,17,4372,0,0,0.459196102,0,0.599055595
1809,90,4372,0,0,0.459196102,0,0.810910162
1810,90,4372,0,0,0.459196102,0,0.596548906
1811,46,4372,0,0,0.459196102,0,0.610443567
1812,18,4372,0,0,0.459196102,0,0.844892731
1813,17,4372,0,0,0.459196102,0,0.613385247
1814,23,1470,0,0,0.290275762,0,0.571326602
1815,23,1470,0,0,0.290275762,0,0.603073208
1816,21,1168,0,0,0.514027149,0,0.651567929
1817,21,1168,0,0,0.514027149,0,0.673924288
1818,20,1470,0,0,0.290275762,0,0.552915242
1819,20,1470,0,0,0.290275762,0,0.529011645
1820,12,1470,0,0,0.290275762,0,0.565986015
1821,12,1470,0,0,0.290275762,0,0.583298885
1822,82,1470,0,0,0.290275762,0,0.586278795
1823,82,1470,0,0,0.290275762,0,0.632856733
1824,24,1168,0,0,0.514027149,0,0.656732474
1825,24,1168,0,0,0.514027149,0,0.644616701
1826,23,1470,0,0,0.290275762,0,0.550882294
1827,23,1470,0,0,0.290275762,0,0.458366488
1828,27,1376,0,0,0.347014925,0,0.653895055
1829,27,1376,0,0,0.347014925,0,0.700751156
1830,83,1470,0,0,0.290275762,200,0.663995657
1831,83,1470,0,0,0.290275762,200,0.705387895
1832,24,1470,0,0,0.290275762,0,0.652780361
1833,24,1470,0,0,0.290275762,0,0.696379264
1834,21,1470,0,0,0.290275762,0,0.551490741
1835,21,1470,0,0,0.290275762,0,0.53803193
1836,10,1470,0,0,0.290275762,0,0.63683938
1837,10,1470,0,0,0.290275762,0,0.397715719
1838,10,1470,0,0,0.290275762,0,0.562042469
1839,10,1470,0,0,0.290275762,0,0.657537775
1840,10,1470,0,0,0.290275762,0,0.701704178
1841,14,1470,0,0,0.290275762,0,0.65342599
1842,14,1470,0,0,0.290275762,0,0.6900475
1843,14,2523,0,0,0.411635082,0,0.710636279
1844,7,2523,0,0,0.411635082,0,0.710015494
1845,4237,2380,826,0,0.633362294,0,0.585064611
1846,4237,2380,826,0,0.633362294,0,0.607489952
1847,4741,2945,826,0,0.210778443,200,0.651000012
1848,10,4372,0,0,0.459196102,0,0.510060054
1849,12,4372,0,0,0.459196102,0,0.532601894
1850,31,3314,0,0,0.284132841,0,0.533862439
1851,30,42,0,0,0.5,0,0.832059014
1852,16,3314,0,0,0.284132841,0,0.535298362
1853,17,42,0,0,0.5,0,0.835706947
1854,11,42,0,0,0.5,0,0.836196538
1855,13,3314,0,0,0.284132841,0,0.53443965
1856,15,2731,0,0,0.365834633,0,0.520715318
1857,12,42,0,0,0.5,0,0.841872503
1858,13,2731,0,0,0.365834633,0,0.519336999
1859,8,42,0,0,0.5,0,0.849343918
1860,11,2731,0,0,0.365834633,0,0.517010631
1861,11,42,0,0,0.5,0,0.852974169
1862,38,2159,0,0,0.34559194,0,0.625887939
1863,38,2159,0,0,0.34559194,0,0.617704479
1864,31,42,0,0,0.5,200,0.72254957
1865,31,42,0,0,0.5,200,0.6946988
1866,31,42,0,0,0.5,200,0.770760777
1867,2231,2632,0,0,0.406414763,0,0.620112486
1868,2242,2552,0,0,0.366178429,0,0.772840464
1869,147,2731,0,0,0.365834633,0,0.787309689
1870,148,42,0,0,0.5,0,0.852832022
1871,226,2632,0,0,0.406414763,0,0.666748025
1872,232,2552,0,0,0.366178429,0,0.794031016
1873,13,2294,0,0,0.281757402,0,0.624839639
1874,13,42,0,0,0.5,0,0.765720563
1875,1303,2632,0,0,0.406414763,0,0.629848122
1876,2340,2552,0,0,0.366178429,0,0.800234315
1877,1296,2552,0,0,0.366178429,0,0.782286423
1878,1298,1303,0,0,0.356788079,0,0.604706211
1879,1298,1303,0,0,0.356788079,0,0.518093632
1880,1298,1303,0,0,0.356788079,0,0.625235908
1881,165,1126,0,0,0.590497738,0,0.298270033
1882,251,899,0,0,0.6,200,0.498008027
1883,1851,4569,0,0,0.034734458,175,0.481623205
1884,1851,4569,0,0,0.034734458,175,0.490077031
1885,1851,4569,0,0,0.034734458,175,0.422363946
1886,1851,4569,0,0,0.034734458,175,0.544627192
1887,815,4775,0,0,0.003761284,300,0.481056311
1888,815,4775,0,0,0.003761284,300,0.504292717
1889,815,4775,0,0,0.003761284,300,0.422363946
1890,1207,4569,0,0,0.034734458,175,0.535153211
1891,4879,4569,0,0,0.034734458,117,0.480300454
1892,4879,4569,0,0,0.034734458,117,0.469733894
1893,4879,4569,0,0,0.034734458,117,0.422363946
1894,1644,1620,0,0,0.301196341,177,0.429676871
1895,1644,1620,0,0,0.301196341,177,0.491235442
1896,1644,1620,0,0,0.301196341,177,0.493223443
1897,6,2945,0,0,0.352766431,0,0.560505612
1898,16,2945,0,0,0.352766431,0,0.608421288
1899,17,2945,0,0,0.352766431,0,0.551143011
1900,18,2945,0,0,0.352766431,0,0.573236678
1901,7,2945,0,0,0.352766431,0,0.590144497
1902,6,2945,0,0,0.352766431,0,0.580480459
1903,419,2059,0,0,0.254971953,181,0.546203549
1904,419,2059,0,0,0.254971953,181,0.620702614
1905,396,2159,0,0,0.34559194,200,0.71844468
1906,396,2159,0,0,0.34559194,200,0.787320261
1907,337,2059,0,0,0.254971953,200,0.558496258
1908,337,2059,0,0,0.254971953,200,0.614885621
1909,337,2059,0,0,0.254971953,200,0.694994741
1910,323,2887,0,0,0.325123153,200,0.751816876
1911,323,2887,0,0,0.325123153,200,0.781454248
1912,323,2887,0,0,0.325123153,200,0.881187925
1913,348,2417,0,0,0.338612017,200,0.537677109
1914,348,2417,0,0,0.338612017,200,0.620931373
1915,371,2887,0,0,0.325123153,200,0.716321683
1916,371,2887,0,0,0.325123153,200,0.795490196
1917,198,2417,0,0,0.338612017,200,0.543646638
1918,198,2417,0,0,0.338612017,200,0.63130719
