,ROUTE_SHORT_NAME,DIR,STOPNAME,STOP_ID
4376,5,1,Fulton St & 20th Ave  ,4745
4327,5,0,Fulton St & 20th Ave  ,4744
4328,5,0,Fulton St & 22nd Ave  ,4746
4377,5,1,Fulton St & 22nd Ave  ,4747
4378,5,1,Fulton St & 25th Ave  ,4749
4329,5,0,Fulton St & 25th Ave  ,4748
4330,5,0,Fulton St & 28th Ave  ,4750
4379,5,1,Fulton St & 28th Ave  ,4751
4331,5,0,Fulton St & 30th Ave  ,4752
4380,5,1,Fulton St & 30th Ave  ,4753
4381,5,1,Fulton St & 33rd Ave  ,4212
4332,5,0,Fulton St & 33rd Ave  ,4211
4382,5,1,Fulton St & 36th Ave  ,4214
4333,5,0,Fulton St & 36th Ave  ,4213
4383,5,1,Fulton St & 37th Ave  ,4215
4334,5,0,Fulton St & 38th Ave  ,4216
4384,5,1,Fulton St & 40th Ave  ,4218
4335,5,0,Fulton St & 40th Ave  ,4217
4336,5,0,Fulton St & 43rd Ave  ,4219
4385,5,1,Fulton St & 43rd Ave  ,4220
4386,5,1,Fulton St & 46th Ave  ,4222
4337,5,0,Fulton St & 46th Ave  ,4221
4387,5,1,Fulton St & 4th Ave  ,4731
1484,21,1,Fulton St & 4th Ave  ,4731
1446,21,0,Fulton St & 4th Ave  ,4730
4338,5,0,Fulton St & 4th Ave  ,4730
4388,5,1,Fulton St & 6th Ave  ,4733
1485,21,1,Fulton St & 6th Ave  ,4733
4339,5,0,Fulton St & 6th Ave  ,4732
1447,21,0,Fulton St & 8th Ave  ,4735
1486,21,1,Fulton St & 8th Ave  ,4735
4389,5,1,Fulton St & 8th Ave  ,4735
4340,5,0,Fulton St & 8th Ave  ,4735
4341,5,0,Fulton St & Arguello Blvd  ,4223
1487,21,1,Fulton St & Arguello Blvd  ,4224
4390,5,1,Fulton St & Arguello Blvd  ,4224
1448,21,0,Fulton St & Arguello Blvd  ,4223
2847,33,0,Fulton St & Arguello Blvd  ,4224
4342,5,0,Fulton St & Clayton St  ,4225
4391,5,1,Fulton St & Clayton St  ,4226
981,18,0,Fulton St & Great Hwy  ,4227
4392,5,1,Fulton St & La Playa St  ,4228
4343,5,0,Fulton St & Masonic Ave  ,4229
4393,5,1,Fulton St & Masonic Ave  ,4230
4394,5,1,Fulton St & Park Presidio Blvd,4232
4344,5,0,Fulton St & Park Presidio Blvd,4231
4345,5,0,Fulton St & Parker Ave  ,4233
4395,5,1,Fulton St & Shrader St  ,4234
4396,5,1,Fulton St & Stanyan St,4235
1449,21,0,Fulton St & Stanyan StW,4236
4346,5,0,Fulton St & Stanyan StW,4236
2894,33,1,Fulton St & Stanyan StW,4236
1450,21,0,Fulton Street & Shrader Street,7499
1488,21,1,Fulton Street & Shrader Street,7499
2327,29,1,Funston Ave & Presidio Blvd   ,4237
2328,29,1,GARFIELD ST & VICTORIA ST,7196
2329,29,1,GRAFTON AVE & Capitol AVE,7194
2330,29,1,GRAFTON AVE & JULES AVE,7195
2331,29,1,GRAFTON AVE & PLYMOUTH AVE,7193
1045,18,1,GREAT HWY/near Beach Chalet,4779
982,18,0,GREAT HWY/near Beach Chalet,4780
1103,19,0,Galvez Ave & Horne Ave,5633
1178,19,1,Galvez Ave & Horne Ave,5633
936,17,1,Garces Dr & Bucareli Dr   ,4916
937,17,1,Garces Dr & Gonzalez Dr  ,4917
938,17,1,Garces Dr & Grijalva Dr  ,4918
2332,29,1,Garfield St & Beverly St  ,4245
2217,29,0,Garfield St & Bright St  ,4247
2333,29,1,Garfield St & Bright St  ,4246
2334,29,1,Garfield St & Byxbee St  ,4248
2335,29,1,Garfield St & Vernon St  ,4253
2218,29,0,Garfield St & Victoria St  ,4254
2219,29,0,Garfield St&Byxbee St ,7325
2220,29,0,Garfield St&Vernon St ,7326
442,108,1,Gateview Ave & Bayside Dr,4934
443,108,1,Gateview Ave & Mason Ct  ,4935
444,108,1,Gateview Ave & North Point St,4936
3277,38,1,Geary Blvd & 12th Ave  ,4262
3367,38BX,1,Geary Blvd & 12th Ave  ,4262
3217,38,0,Geary Blvd & 12th Ave  ,4261
3348,38BX,0,Geary Blvd & 12th Ave  ,4261
3218,38,0,Geary Blvd & 17th Ave  ,4263
3349,38BX,0,Geary Blvd & 17th Ave  ,4263
3368,38BX,1,Geary Blvd & 17th Ave  ,4264
3278,38,1,Geary Blvd & 17th Ave  ,4264
3385,38L,0,Geary Blvd & 20th Ave  ,4265
3369,38BX,1,Geary Blvd & 20th Ave  ,4266
3350,38BX,0,Geary Blvd & 20th Ave  ,4265
3410,38L,1,Geary Blvd & 20th Ave  ,4266
3219,38,0,Geary Blvd & 20th Ave  ,4265
3279,38,1,Geary Blvd & 20th Ave  ,4266
3220,38,0,Geary Blvd & 22nd Ave  ,4267
3351,38BX,0,Geary Blvd & 22nd Ave  ,4267
3280,38,1,Geary Blvd & 23rd Ave  ,4268
3370,38BX,1,Geary Blvd & 23rd Ave  ,4268
3321,38AX,0,Geary Blvd & 25th Ave  ,4269
3411,38L,1,Geary Blvd & 25th Ave  ,4270
3281,38,1,Geary Blvd & 25th Ave  ,4270
3221,38,0,Geary Blvd & 25th Ave  ,4269
3371,38BX,1,Geary Blvd & 25th Ave  ,4270
3386,38L,0,Geary Blvd & 25th Ave  ,4269
3352,38BX,0,Geary Blvd & 25th Ave  ,4269
3337,38AX,1,Geary Blvd & 25th Ave  ,4270
3282,38,1,Geary Blvd & 28th Ave  ,4272
3222,38,0,Geary Blvd & 28th Ave  ,4271
3322,38AX,0,Geary Blvd & 28th Ave  ,4271
3338,38AX,1,Geary Blvd & 28th Ave  ,4272
3283,38,1,Geary Blvd & 30th Ave  ,4274
3223,38,0,Geary Blvd & 30th Ave  ,4273
3323,38AX,0,Geary Blvd & 30th Ave  ,4273
3339,38AX,1,Geary Blvd & 30th Ave  ,4274
3284,38,1,Geary Blvd & 32nd Ave  ,4275
3340,38AX,1,Geary Blvd & 32nd Ave  ,4275
219,1,1,Geary Blvd & 33rd Ave  ,4277
3224,38,0,Geary Blvd & 33rd Ave  ,4278
1231,1AX,0,Geary Blvd & 33rd Ave  ,4278
149,1,0,Geary Blvd & 33rd Ave  ,4277
3285,38,1,Geary Blvd & 33rd Ave  ,4279
3412,38L,1,Geary Blvd & 33rd Ave  ,4279
3324,38AX,0,Geary Blvd & 33rd Ave  ,4278
3341,38AX,1,Geary Blvd & 33rd Ave  ,4279
3387,38L,0,Geary Blvd & 33rd Ave  ,4278
1046,18,1,Geary Blvd & 36th Ave  ,4281
983,18,0,Geary Blvd & 36th Ave  ,4280
3225,38,0,Geary Blvd & 36th Ave  ,4280
3325,38AX,0,Geary Blvd & 36th Ave  ,4280
3388,38L,0,Geary Blvd & 36th Ave  ,4280
3286,38,1,Geary Blvd & 36th Ave  ,4281
3342,38AX,1,Geary Blvd & 36th Ave  ,4281
3413,38L,1,Geary Blvd & 36th Ave  ,4281
3287,38,1,Geary Blvd & 39th Ave  ,4283
3226,38,0,Geary Blvd & 39th Ave  ,4282
984,18,0,Geary Blvd & 39th Ave  ,4282
3326,38AX,0,Geary Blvd & 39th Ave  ,4282
3389,38L,0,Geary Blvd & 39th Ave  ,4282
3343,38AX,1,Geary Blvd & 39th Ave  ,4283
3414,38L,1,Geary Blvd & 39th Ave  ,4283
1047,18,1,Geary Blvd & 39th Ave  ,4283
3372,38BX,1,Geary Blvd & 3rd Ave  ,4256
3353,38BX,0,Geary Blvd & 3rd Ave  ,4255
3227,38,0,Geary Blvd & 3rd Ave  ,4255
3288,38,1,Geary Blvd & 3rd Ave  ,4256
3415,38L,1,Geary Blvd & 42nd Ave  ,4285
3344,38AX,1,Geary Blvd & 42nd Ave  ,4285
3289,38,1,Geary Blvd & 42nd Ave  ,4285
985,18,0,Geary Blvd & 42nd Ave  ,4284
3345,38AX,1,Geary Blvd & 45th Ave  ,4286
3290,38,1,Geary Blvd & 45th Ave  ,4286
3416,38L,1,Geary Blvd & 45th Ave  ,4286
3417,38L,1,Geary Blvd & 6th Ave  ,4258
3228,38,0,Geary Blvd & 6th Ave  ,4257
3390,38L,0,Geary Blvd & 6th Ave  ,4257
3373,38BX,1,Geary Blvd & 6th Ave  ,4258
3291,38,1,Geary Blvd & 6th Ave  ,4258
3354,38BX,0,Geary Blvd & 6th Ave  ,4257
3374,38BX,1,Geary Blvd & 9th Ave  ,4260
3229,38,0,Geary Blvd & 9th Ave  ,4259
3355,38BX,0,Geary Blvd & 9th Ave  ,4259
3292,38,1,Geary Blvd & 9th Ave  ,4260
3418,38L,1,Geary Blvd & Arguello Blvd  ,4288
3230,38,0,Geary Blvd & Arguello Blvd  ,4287
3375,38BX,1,Geary Blvd & Arguello Blvd  ,4288
3391,38L,0,Geary Blvd & Arguello Blvd  ,4287
3356,38BX,0,Geary Blvd & Arguello Blvd  ,4287
3293,38,1,Geary Blvd & Arguello Blvd  ,4288
3231,38,0,Geary Blvd & Baker St  ,4289
3376,38BX,1,Geary Blvd & Collins St  ,4291
3294,38,1,Geary Blvd & Collins St  ,4291
3232,38,0,Geary Blvd & Collins St  ,4290
3357,38BX,0,Geary Blvd & Collins St  ,4290
3358,38BX,0,Geary Blvd & Commonwealth St  ,4292
3233,38,0,Geary Blvd & Commonwealth St  ,4292
3295,38,1,Geary Blvd & Divisadero St  ,4294
3392,38L,0,Geary Blvd & Divisadero St  ,4293
3419,38L,1,Geary Blvd & Divisadero St  ,4294
3234,38,0,Geary Blvd & Divisadero St  ,4293
3235,38,0,Geary Blvd & Fillmore St  ,4295
3393,38L,0,Geary Blvd & Fillmore St  ,4295
3420,38L,1,Geary Blvd & Fillmore St   ,4296
3296,38,1,Geary Blvd & Fillmore St   ,4296
3236,38,0,Geary Blvd & Franklin St  ,4297
3237,38,0,Geary Blvd & Gough St  ,4298
3238,38,0,Geary Blvd & Hyde St  ,4299
3239,38,0,Geary Blvd & Jones St  ,4300
3394,38L,0,Geary Blvd & Kearny St  ,4301
3240,38,0,Geary Blvd & Kearny St  ,4301
3421,38L,1,Geary Blvd & Laguna St  ,4305
3241,38,0,Geary Blvd & Laguna St  ,4304
3297,38,1,Geary Blvd & Laguna St  ,4305
3395,38L,0,Geary Blvd & Laguna St  ,4304
3242,38,0,Geary Blvd & Larkin St  ,4302
1179,19,1,Geary Blvd & Larkin St  ,4302
3243,38,0,Geary Blvd & Leavenworth St  ,4303
3396,38L,0,Geary Blvd & Leavenworth St  ,4303
3377,38BX,1,Geary Blvd & Masonic Ave  ,4754
3298,38,1,Geary Blvd & Masonic Ave  ,4754
3359,38BX,0,Geary Blvd & Park Presidio Blvd,4755
3397,38L,0,Geary Blvd & Park Presidio Blvd,4755
3299,38,1,Geary Blvd & Park Presidio Blvd,4756
3422,38L,1,Geary Blvd & Park Presidio Blvd,4756
3244,38,0,Geary Blvd & Park Presidio Blvd,4755
3378,38BX,1,Geary Blvd & Park Presidio Blvd,4756
3245,38,0,Geary Blvd & Powell St  ,4757
3398,38L,0,Geary Blvd & Powell St  ,4757
3423,38L,1,Geary Blvd & Presidio Ave  ,4759
3300,38,1,Geary Blvd & Presidio Ave  ,4759
3246,38,0,Geary Blvd & Presidio Ave   ,4758
3399,38L,0,Geary Blvd & Presidio Ave   ,4758
3247,38,0,Geary Blvd & Scott St  ,4760
3301,38,1,Geary Blvd & Scott St  ,4761
3248,38,0,Geary Blvd & Spruce St  ,4762
3302,38,1,Geary Blvd & Spruce St  ,4763
3424,38L,1,Geary Blvd & Spruce St  ,4763
3379,38BX,1,Geary Blvd & Spruce St  ,4763
3360,38BX,0,Geary Blvd & Spruce St  ,4762
3400,38L,0,Geary Blvd & Spruce St  ,4762
3303,38,1,Geary Blvd & St Joseph'S Ave  ,4765
3380,38BX,1,Geary Blvd & Stanyan St  ,4764
3304,38,1,Geary Blvd & Stanyan St  ,4764
3249,38,0,Geary Blvd & Stockton St  ,4766
3401,38L,0,Geary Blvd & Stockton St  ,4766
3250,38,0,Geary Blvd & Taylor St  ,4767
3402,38L,0,Geary Blvd & Van Ness Ave  ,4768
3251,38,0,Geary Blvd & Van Ness Ave  ,4768
3252,38,0,Geary Blvd & Webster St  ,4769
3305,38,1,Geary Blvd & Webster St  ,4770
5749,9,0,Geneva Ave & Castelo St  ,4809
5813,9,1,Geneva Ave & Castelo St  ,4809
5750,9,0,Geneva Ave & Castelo St   ,4808
6285,9BX,0,Geneva Ave & Cayuga Ave   ,4810
3613,43,0,Geneva Ave & Cayuga Ave   ,4811
5621,8X,0,Geneva Ave & Cayuga Ave   ,4810
5524,8BX,0,Geneva Ave & Cayuga Ave   ,4810
5579,8BX,1,Geneva Ave & Cayuga Ave   ,4811
5686,8X,1,Geneva Ave & Cayuga Ave   ,4811
6010,91,0,Geneva Ave & Cayuga Ave   ,4810
6427,9X,0,Geneva Ave & Cayuga Ave   ,4810
2336,29,1,Geneva Ave & Cayuga Ave   ,4810
4658,54,1,Geneva Ave & Cayuga Ave   ,4811
6343,9BX,1,Geneva Ave & Cayuga Ave   ,4811
6249,9AX,1,Geneva Ave & Cayuga Ave   ,4811
5414,88,0,Geneva Ave & Cayuga Ave   ,4811
3695,43,1,Geneva Ave & Cayuga Ave   ,4810
6204,9AX,0,Geneva Ave & Cayuga Ave   ,4810
6496,9X,1,Geneva Ave & Cayuga Ave   ,4811
2221,29,0,Geneva Ave & Cayuga Ave   ,4811
4577,54,0,Geneva Ave & Cayuga Ave   ,4810
5439,88,1,Geneva Ave & Cayuga Ave   ,4810
3696,43,1,Geneva Ave & Delano Ave   ,4879
2222,29,0,Geneva Ave & Delano Ave   ,4816
5580,8BX,1,Geneva Ave & Delano Ave   ,4816
6011,91,0,Geneva Ave & Delano Ave   ,4879
4659,54,1,Geneva Ave & Delano Ave   ,4816
6286,9BX,0,Geneva Ave & Delano Ave   ,4879
2337,29,1,Geneva Ave & Delano Ave   ,4879
6122,91,1,Geneva Ave & Delano Ave   ,4816
6250,9AX,1,Geneva Ave & Delano Ave   ,4816
5440,88,1,Geneva Ave & Delano Ave   ,4879
6205,9AX,0,Geneva Ave & Delano Ave   ,4879
6428,9X,0,Geneva Ave & Delano Ave   ,4879
5415,88,0,Geneva Ave & Delano Ave   ,4816
4578,54,0,Geneva Ave & Delano Ave   ,4879
6344,9BX,1,Geneva Ave & Delano Ave   ,4816
6497,9X,1,Geneva Ave & Delano Ave   ,4816
5687,8X,1,Geneva Ave & Delano Ave   ,4816
5622,8X,0,Geneva Ave & Delano Ave   ,4879
5525,8BX,0,Geneva Ave & Delano Ave   ,4879
3614,43,0,Geneva Ave & Delano Ave   ,4816
5526,8BX,0,Geneva Ave & Howth St   ,4881
6123,91,1,Geneva Ave & Howth St   ,4882
6498,9X,1,Geneva Ave & Howth St   ,4882
1937,26,1,Geneva Ave & Howth St   ,4881
6206,9AX,0,Geneva Ave & Howth St   ,4881
3615,43,0,Geneva Ave & Howth St   ,4882
5581,8BX,1,Geneva Ave & Howth St   ,4882
5688,8X,1,Geneva Ave & Howth St   ,4882
6429,9X,0,Geneva Ave & Howth St   ,4881
3046,36,1,Geneva Ave & Howth St   ,4881
2338,29,1,Geneva Ave & Howth St   ,4881
3697,43,1,Geneva Ave & Howth St   ,4881
5623,8X,0,Geneva Ave & Howth St   ,4881
6251,9AX,1,Geneva Ave & Howth St   ,4882
2223,29,0,Geneva Ave & Howth St   ,4882
6012,91,0,Geneva Ave & Howth St   ,4881
6287,9BX,0,Geneva Ave & Howth St   ,4881
6345,9BX,1,Geneva Ave & Howth St   ,4882
3698,43,1,Geneva Ave & Madrid St   ,4884
6013,91,0,Geneva Ave & Madrid St   ,4884
6252,9AX,1,Geneva Ave & Madrid St   ,4883
5624,8X,0,Geneva Ave & Madrid St   ,4884
5582,8BX,1,Geneva Ave & Madrid St   ,4883
6124,91,1,Geneva Ave & Madrid St   ,4883
6288,9BX,0,Geneva Ave & Madrid St   ,4884
6346,9BX,1,Geneva Ave & Madrid St   ,4883
4660,54,1,Geneva Ave & Madrid St   ,4883
5689,8X,1,Geneva Ave & Madrid St   ,4883
6499,9X,1,Geneva Ave & Madrid St   ,4883
6430,9X,0,Geneva Ave & Madrid St   ,4884
5527,8BX,0,Geneva Ave & Madrid St   ,4884
6207,9AX,0,Geneva Ave & Madrid St   ,4884
3616,43,0,Geneva Ave & Madrid St   ,4883
4579,54,0,Geneva Ave & Madrid St   ,4884
5690,8X,1,Geneva Ave & Mission St   ,4887
3617,43,0,Geneva Ave & Mission St   ,4887
6431,9X,0,Geneva Ave & Mission St   ,4886
5583,8BX,1,Geneva Ave & Mission St   ,4887
2339,29,1,Geneva Ave & Mission St   ,4885
5416,88,0,Geneva Ave & Mission St   ,4887
4661,54,1,Geneva Ave & Mission St   ,4887
5441,88,1,Geneva Ave & Mission St   ,4885
6014,91,0,Geneva Ave & Mission St   ,4886
6347,9BX,1,Geneva Ave & Mission St   ,4887
3699,43,1,Geneva Ave & Mission St   ,4886
5625,8X,0,Geneva Ave & Mission St   ,4886
6253,9AX,1,Geneva Ave & Mission St   ,4887
5528,8BX,0,Geneva Ave & Mission St   ,4886
6500,9X,1,Geneva Ave & Mission St   ,4887
6289,9BX,0,Geneva Ave & Mission St   ,4886
6125,91,1,Geneva Ave & Mission St   ,4887
6208,9AX,0,Geneva Ave & Mission St   ,4886
4580,54,0,Geneva Ave & Mission St   ,4886
6432,9X,0,Geneva Ave & Moscow St   ,4889
6290,9BX,0,Geneva Ave & Moscow St   ,4889
6015,91,0,Geneva Ave & Moscow St   ,4889
5529,8BX,0,Geneva Ave & Moscow St   ,4889
5626,8X,0,Geneva Ave & Moscow St   ,4889
6209,9AX,0,Geneva Ave & Moscow St   ,4889
4581,54,0,Geneva Ave & Moscow St   ,4889
6348,9BX,1,Geneva Ave & Munich St   ,4888
6501,9X,1,Geneva Ave & Munich St   ,4888
6254,9AX,1,Geneva Ave & Munich St   ,4888
5691,8X,1,Geneva Ave & Munich St   ,4888
5584,8BX,1,Geneva Ave & Munich St   ,4888
6126,91,1,Geneva Ave & Munich St   ,4888
4582,54,0,Geneva Ave & Naples St   ,4890
6210,9AX,0,Geneva Ave & Naples St   ,4890
6433,9X,0,Geneva Ave & Naples St   ,4890
5627,8X,0,Geneva Ave & Naples St   ,4890
5692,8X,1,Geneva Ave & Naples St   ,4891
6502,9X,1,Geneva Ave & Naples St   ,4891
6291,9BX,0,Geneva Ave & Naples St   ,4890
6016,91,0,Geneva Ave & Naples St   ,4890
6349,9BX,1,Geneva Ave & Naples St   ,4891
5585,8BX,1,Geneva Ave & Naples St   ,4891
6255,9AX,1,Geneva Ave & Naples St   ,4891
5530,8BX,0,Geneva Ave & Naples St   ,4890
6127,91,1,Geneva Ave & Naples St   ,4891
5628,8X,0,Geneva Ave & Paris St   ,4892
4662,54,1,Geneva Ave & Paris St   ,4893
6017,91,0,Geneva Ave & Paris St   ,4892
4583,54,0,Geneva Ave & Paris St   ,4892
6128,91,1,Geneva Ave & Paris St   ,4893
6434,9X,0,Geneva Ave & Paris St   ,4892
5586,8BX,1,Geneva Ave & Paris St   ,4893
6292,9BX,0,Geneva Ave & Paris St   ,4892
5531,8BX,0,Geneva Ave & Paris St   ,4892
5693,8X,1,Geneva Ave & Paris St   ,4893
6503,9X,1,Geneva Ave & Paris St   ,4893
6256,9AX,1,Geneva Ave & Paris St   ,4893
3618,43,0,Geneva Ave & Paris St   ,4893
6211,9AX,0,Geneva Ave & Paris St   ,4892
6350,9BX,1,Geneva Ave & Paris St   ,4893
3700,43,1,Geneva Ave & Paris St   ,4892
6435,9X,0,Geneva Ave & Prague St   ,4894
6212,9AX,0,Geneva Ave & Prague St   ,4894
5532,8BX,0,Geneva Ave & Prague St   ,4894
5629,8X,0,Geneva Ave & Prague St   ,4894
6018,91,0,Geneva Ave & Prague St   ,4894
6293,9BX,0,Geneva Ave & Prague St   ,4894
5751,9,0,Geneva Ave & Rio Verde St,7127
5814,9,1,Geneva Ave & Rio Verde St  ,4895
5752,9,0,Geneva Ave & Rio Verde St  ,4895
6129,91,1,Geneva Ave & San Jose Ave  ,4898
6540,K-OWL,0,Geneva Ave & San Jose Ave  ,4898
6721,M-OWL,0,Geneva Ave & San Jose Ave  ,4898
6019,91,0,Geneva Ave & San Jose Ave  ,4896
6213,9AX,0,Geneva Ave & Santos St   ,4900
6257,9AX,1,Geneva Ave & Santos St   ,4901
5753,9,0,Geneva Ave & Santos St   ,4899
5533,8BX,0,Geneva Ave & Santos St   ,4900
6436,9X,0,Geneva Ave & Santos St   ,4900
5630,8X,0,Geneva Ave & Santos St   ,4900
6294,9BX,0,Geneva Ave & Santos St   ,4900
6020,91,0,Geneva Ave & Santos St   ,4900
6130,91,1,Geneva Ave at Cayuga Ave,7199
6131,91,1,Geneva Ave&Carter St,7304
5534,8BX,0,Geneva Ave&Carter St,7300
5694,8X,1,Geneva Ave&Carter St,7304
6504,9X,1,Geneva Ave&Carter St,7304
6437,9X,0,Geneva Ave&Carter St,7300
6351,9BX,1,Geneva Ave&Carter St,7304
6295,9BX,0,Geneva Ave&Carter St,7300
6214,9AX,0,Geneva Ave&Carter St,7300
6021,91,0,Geneva Ave&Carter St,7300
6258,9AX,1,Geneva Ave&Carter St,7304
5587,8BX,1,Geneva Ave&Carter St,7304
5631,8X,0,Geneva Ave&Carter St,7300
3701,43,1,Geneva Ave/Balboa Park BART,4803
2976,36,0,Geneva Ave/Balboa Park BART,4803
3619,43,0,Geneva Ave/Balboa Park BART,4805
3047,36,1,Geneva Ave/Balboa Park BART,4803
6505,9X,1,Geneva Ave/Balboa Park BART,4805
6438,9X,0,Geneva Ave/Balboa Park BART,4803
4584,54,0,Geneva Ave/Balboa Park BART,4803
5588,8BX,1,Geneva Ave/Balboa Park BART,4805
6259,9AX,1,Geneva Ave/Balboa Park BART,4805
5695,8X,1,Geneva Ave/Balboa Park BART,4805
6296,9BX,0,Geneva Ave/Balboa Park BART,4803
2340,29,1,Geneva Ave/Balboa Park BART,4803
6215,9AX,0,Geneva Ave/Balboa Park BART,4803
1889,26,0,Geneva Ave/Balboa Park BART,4803
1938,26,1,Geneva Ave/Balboa Park BART,4803
2224,29,0,Geneva Ave/Balboa Park BART,4805
5442,88,1,Geneva Ave/Balboa Park BART,4803
5632,8X,0,Geneva Ave/Balboa Park BART,4803
4663,54,1,Geneva Ave/Balboa Park BART,4805
5417,88,0,Geneva Ave/Balboa Park BART,4805
6352,9BX,1,Geneva Ave/Balboa Park BART,4805
6182,95,0,Geneva Ave/Balboa Park BART,4803
5535,8BX,0,Geneva Ave/Balboa Park BART,4803
5497,8AX,1,Geneva Street & Schwerin Street,7522
5471,8AX,0,Geneva Street & Schwerin Street,7522
2977,36,0,Gennessee St & Flood Ave  ,4792
3620,43,0,Gennessee St & Flood Ave  ,4792
2978,36,0,Gennessee St & Monterey Blvd  ,4793
2341,29,1,Gilman Ave & 3rd St   ,4783
2342,29,1,Gilman Ave & Giants Dr   ,5955
2343,29,1,Gilman Ave & Griffith St   ,4784
2344,29,1,Gilman Ave & Ingalls St   ,4785
2345,29,1,Gilman Ave & Jennings St   ,4786
3137,37,0,Glenview Dr & Portola Dr  ,4904
4397,5,1,Golden Gate Ave & Hyde St  ,4239
99,016BX,1,Golden Gate Ave & Hyde St  ,4239
861,16X,1,Golden Gate Ave & Hyde St  ,4239
36,016AX,1,Golden Gate Ave & Hyde St  ,4239
862,16X,1,Golden Gate Ave & Jones St  ,4240
100,016BX,1,Golden Gate Ave & Jones St  ,4240
37,016AX,1,Golden Gate Ave & Jones St  ,4240
4398,5,1,Golden Gate Ave & Leavenworth St ,4241
863,16X,1,Golden Gate Ave & Polk St  ,4242
38,016AX,1,Golden Gate Ave & Polk St  ,4242
101,016BX,1,Golden Gate Ave & Polk St  ,4242
39,016AX,1,Golden Gate Ave & Van Ness Ave,4243
102,016BX,1,Golden Gate Ave & Van Ness Ave,4243
864,16X,1,Golden Gate Ave & Van Ness Ave,4243
2225,29,0,Golden Gate Br Tunnel/Merchant Rd,4776
2346,29,1,Golden Gate Br Tunnel/Merchant Rd,4775
2128,28,1,Golden Gate Br Tunnel/Merchant Rd,4776
2088,28,0,Golden Gate Br Tunnel/Merchant Rd,4776
2089,28,0,Golden Gate Bridge/Parking Lot,4773
2347,29,1,Golden Gate Bridge/Parking Lot,4774
2226,29,0,Golden Gate Bridge/Parking Lot,4773
2129,28,1,Golden Gate Bridge/Parking Lot,4773
908,17,0,Gonzalez Dr & Cardenas Ave  ,4789
939,17,1,Gonzalez Dr & Font Blvd   ,4790
940,17,1,Gonzalez Dr & Josepha Ave  ,4791
220,1,1,Gough St & Sacramento St  ,4905
2227,29,0,Grafton Ave & Capitol Ave  ,4908
2228,29,0,Grafton Ave & Granada Ave  ,4910
4585,54,0,Grafton Ave & Harold Ave  ,4911
2229,29,0,Grafton Ave & Jules Ave  ,4912
4664,54,1,Grafton Ave & Lee St  ,4913
2230,29,0,Grafton Ave & Plymouth Ave  ,4915
4586,54,0,Grafton Ave at Plymouth Ave,7249
2231,29,0,Graham St & Lincoln Blvd,7385
2348,29,1,Graham St & Lincoln Blvd,7387
2232,29,0,Graham St & Moraga Ave,7386
2349,29,1,Graham St & Moraga Ave,7388
4161,48,1,Grand View Ave & 21st St  ,4924
4162,48,1,Grand View Ave & 22nd St  ,4925
4163,48,1,Grand View Ave & 23rd St  ,4927
4076,48,0,Grand View Ave & 23rd St  ,4926
4164,48,1,Grand View Ave & 24th St  ,4929
4077,48,0,Grand View Ave & 24th St  ,4928
4165,48,1,Grand View Ave & 25th St  ,4931
4078,48,0,Grand View Ave & 25th St  ,4930
4166,48,1,Grand View Ave & Clipper St  ,4932
4079,48,0,Grand View Ave & Clipper St  ,4933
1638,23,0,Great Hwy & Sloat Blvd   ,4782
1698,23,1,Great Hwy & Sloat Blvd   ,4782
1617,22,1,Green St & Steiner St  ,4919
3542,41,0,Green St & Steiner St  ,4919
3576,41,1,Green St & Steiner St  ,4919
1860,24,1,Green St & Steiner St  ,4919
1489,21,1,Grove St & Gough St  ,4920
1490,21,1,Grove St & Laguna St  ,4921
1491,21,1,Grove St & Polk St,7463
1492,21,1,Grove St & Van Ness Ave  ,4923
2233,29,0,HALLECK ST/Army Headquarters,5020
5536,8BX,0,Hahn St & Sunnydale Ave,4938
6439,9X,0,Hahn St & Sunnydale Ave,4938
6022,91,0,Hahn St & Sunnydale Ave,4938
4732,56,0,Hahn St & Sunnydale Ave,4938
6297,9BX,0,Hahn St & Sunnydale Ave,4938
5633,8X,0,Hahn St & Sunnydale Ave,4938
5696,8X,1,Hahn St & Sunnydale Ave  ,4937
6506,9X,1,Hahn St & Sunnydale Ave  ,4937
6132,91,1,Hahn St & Sunnydale Ave  ,4937
6353,9BX,1,Hahn St & Sunnydale Ave  ,4937
5589,8BX,1,Hahn St & Sunnydale Ave  ,4937
5537,8BX,0,Hahn St & Visitacion Ave,7026
5634,8X,0,Hahn St & Visitacion Ave,7026
6440,9X,0,Hahn St & Visitacion Ave,7026
6023,91,0,Hahn St & Visitacion Ave,7026
4733,56,0,Hahn St & Visitacion Ave,7026
6298,9BX,0,Hahn St & Visitacion Ave,7026
5113,71,0,Haight St & Baker St  ,4940
6770,N-OWL,0,Haight St & Baker St  ,4940
5048,7,0,Haight St & Baker St  ,4940
4786,6,0,Haight St & Baker St  ,4940
5173,71,1,Haight St & Buchanan St  ,4942
5074,7,1,Haight St & Buchanan St  ,4942
5114,71,0,Haight St & Buchanan St  ,4941
4839,6,1,Haight St & Buchanan St  ,4942
5049,7,0,Haight St & Buchanan St  ,4941
4787,6,0,Haight St & Buchanan St  ,4941
6827,N-OWL,1,Haight St & Buena Vista East Ave ,4943
4840,6,1,Haight St & Buena Vista East Ave ,4943
5075,7,1,Haight St & Buena Vista East Ave ,4943
